ID,Title,Rating,tags
3346,Maximum-Frequency-of-an-Element-After-Performing-Operations-I,1864,Array;Binary Search;Sliding Window;Sorting;Prefix Sum
2039,The-Time-When-the-Network-Becomes-Idle,1865,Array;Breadth-First Search;Graph
1340,Jump-Game-V,1866,Array;Dynamic Programming;Sorting
1605,Find-Valid-Matrix-Given-Row-and-Column-Sums,1867,Array;Greedy;Matrix
1717,Maximum-Score-From-Removing-Substrings,1867,String;Stack;Greedy
1616,Split-Two-Strings-to-Make-Palindrome,1868,Two Pointers;String
924,Minimize-Malware-Spread,1868,Array;Hash Table;Depth-First Search;Breadth-First Search;Union Find;Graph
2212,Maximum-Points-in-an-Archery-Competition,1868,Array;Backtracking;Bit Manipulation;Enumeration
2002,Maximum-Product-of-the-Length-of-Two-Palindromic-Subsequences,1869,String;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
1589,Maximum-Sum-Obtained-of-Any-Permutation,1871,Array;Greedy;Sorting;Prefix Sum
2008,Maximum-Earnings-From-Taxi,1871,Array;Hash Table;Binary Search;Dynamic Programming;Sorting
1526,Minimum-Number-of-Increments-on-Subarrays-to-Form-a-Target-Array,1872,Array;Dynamic Programming;Stack;Greedy;Monotonic Stack
1001,Grid-Illumination,1873,Array;Hash Table
2975,Maximum-Square-Area-by-Removing-Fences-From-a-Field,1873,Array;Hash Table;Enumeration
1015,Smallest-Integer-Divisible-by-K,1874,Hash Table;Math
2808,Minimum-Seconds-to-Equalize-a-Circular-Array,1875,Array;Hash Table
1392,Longest-Happy-Prefix,1876,String;Rolling Hash;String Matching;Hash Function
1838,Frequency-of-the-Most-Frequent-Element,1876,
955,Delete-Columns-to-Make-Sorted-II,1876,Array;String;Greedy
752,Open-the-Lock,1877,Array;Hash Table;String;Breadth-First Search
1234,Replace-the-Substring-for-Balanced-String,1877,String;Sliding Window
2101,Detonate-the-Maximum-Bombs,1880,Array;Math;Depth-First Search;Breadth-First Search;Graph;Geometry
754,Reach-a-Number,1880,Math;Binary Search
1106,Parsing-A-Boolean-Expression,1880,String;Stack;Recursion
1536,Minimum-Swaps-to-Arrange-a-Binary-Grid,1880,Array;Greedy;Matrix
858,Mirror-Reflection,1880,Math;Geometry;Number Theory
1255,Maximum-Score-Words-Formed-by-Letters,1881,Array;String;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
2976,Minimum-Cost-to-Convert-String-I,1882,Array;String;Graph;Shortest Path
2054,Two-Best-Non-Overlapping-Events,1883,
3472,Longest-Palindromic-Subsequence-After-at-Most-K-Operations,1883,String;Dynamic Programming
3514,Number-of-Unique-XOR-Triplets-II,1883,Array;Math;Bit Manipulation;Enumeration
1326,Minimum-Number-of-Taps-to-Open-to-Water-a-Garden,1885,Array;Dynamic Programming;Greedy
1066,Campus-Bikes-II,1885,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
2064,Minimized-Maximum-of-Products-Distributed-to-Any-Store,1885,Array;Binary Search;Greedy
2305,Fair-Distribution-of-Cookies,1886,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
2817,Minimum-Absolute-Difference-Between-Elements-With-Constraint,1889,Array;Binary Search;Ordered Set
3542,Minimum-Operations-to-Convert-All-Elements-to-Zero,1889,Array;Hash Table;Stack;Greedy;Monotonic Stack
3097,Shortest-Subarray-With-OR-at-Least-K-II,1891,Array;Bit Manipulation;Sliding Window
2537,Count-the-Number-of-Good-Subarrays,1891,Array;Hash Table;Sliding Window
1722,Minimize-Hamming-Distance-After-Swap-Operations,1892,Array;Depth-First Search;Union Find
2327,Number-of-People-Aware-of-a-Secret,1893,Dynamic Programming;Queue;Simulation
3036,Number-of-Subarrays-That-Match-a-Pattern-II,1894,Array;Rolling Hash;String Matching;Hash Function
1871,Jump-Game-VII,1896,String;Dynamic Programming;Sliding Window;Prefix Sum
3030,Find-the-Grid-of-Region-Average,1896,Array;Matrix
878,Nth-Magical-Number,1896,Math;Binary Search
2360,Longest-Cycle-in-a-Graph,1897,Depth-First Search;Breadth-First Search;Graph;Topological Sort
780,Reaching-Points,1897,Math
1878,Get-Biggest-Three-Rhombus-Sums-in-a-Grid,1897,Array;Math;Sorting;Heap (Priority Queue);Matrix;Prefix Sum
3250,Find-the-Count-of-Monotonic-Pairs-I,1897,Array;Math;Dynamic Programming;Combinatorics;Prefix Sum
2901,Longest-Unequal-Adjacent-Groups-Subsequence-II,1898,Array;String;Dynamic Programming
823,Binary-Trees-With-Factors,1899,Array;Hash Table;Dynamic Programming;Sorting
1665,Minimum-Initial-Energy-to-Finish-Tasks,1900,Array;Greedy;Sorting
2602,Minimum-Operations-to-Make-All-Array-Elements-Equal,1903,Array;Binary Search;Sorting;Prefix Sum
2608,Shortest-Cycle-in-a-Graph,1904,Breadth-First Search;Graph
3122,Minimum-Number-of-Operations-to-Satisfy-Conditions,1904,Array;Dynamic Programming;Matrix
3081,Replace-Question-Marks-in-String-to-Minimize-Its-Value,1904,Hash Table;String;Greedy;Sorting;Heap (Priority Queue);Counting
1124,Longest-Well-Performing-Interval,1908,
3067,Count-Pairs-of-Connectable-Servers-in-a-Weighted-Tree-Network,1908,Array;Tree;Depth-First Search
991,Broken-Calculator,1909,Math;Greedy
3298,Count-Substrings-That-Can-Be-Rearranged-to-Contain-a-String-II,1909,Hash Table;String;Sliding Window
2585,Number-of-Ways-to-Earn-Points,1909,Array;Dynamic Programming
873,Length-of-Longest-Fibonacci-Subsequence,1911,Array;Hash Table;Dynamic Programming
2049,Count-Nodes-With-the-Highest-Score,1911,Array;Tree;Depth-First Search;Binary Tree
2296,Design-a-Text-Editor,1911,Linked List;String;Stack;Design;Simulation;Doubly-Linked List
1147,Longest-Chunked-Palindrome-Decomposition,1912,Two Pointers;String;Dynamic Programming;Greedy;Rolling Hash;Hash Function
2680,Maximum-OR,1912,Array;Greedy;Bit Manipulation;Prefix Sum
1898,Maximum-Number-of-Removable-Characters,1912,Array;Two Pointers;String;Binary Search
1671,Minimum-Number-of-Removals-to-Make-Mountain-Array,1912,Array;Binary Search;Dynamic Programming;Greedy
3356,Zero-Array-Transformation-II,1913,Array;Binary Search;Prefix Sum
1373,Maximum-Sum-BST-in-Binary-Tree,1913,Dynamic Programming;Tree;Depth-First Search;Binary Search Tree;Binary Tree
2875,Minimum-Size-Subarray-in-Infinite-Array,1913,Array;Hash Table;Sliding Window;Prefix Sum
2147,Number-of-Ways-to-Divide-a-Long-Corridor,1914,Math;String;Dynamic Programming
2594,Minimum-Time-to-Repair-Cars,1915,Array;Binary Search
1043,Partition-Array-for-Maximum-Sum,1916,Array;Dynamic Programming
3394,Check-if-Grid-can-be-Cut-into-Sections,1916,Array;Sorting
2673,Make-Costs-of-Paths-Equal-in-a-Binary-Tree,1917,Array;Dynamic Programming;Greedy;Tree;Binary Tree
3144,Minimum-Substring-Partition-of-Equal-Character-Frequency,1917,Hash Table;String;Dynamic Programming;Counting
2398,Maximum-Number-of-Robots-Within-Budget,1917,Array;Binary Search;Queue;Sliding Window;Heap (Priority Queue);Prefix Sum;Monotonic Queue
3002,Maximum-Size-of-a-Set-After-Removals,1917,Array;Hash Table;Greedy
2069,Walking-Robot-Simulation-II,1918,Design;Simulation
1130,Minimum-Cost-Tree-From-Leaf-Values,1919,Array;Dynamic Programming;Stack;Greedy;Monotonic Stack
1416,Restore-The-Array,1919,String;Dynamic Programming
1552,Magnetic-Force-Between-Two-Balls,1919,Array;Binary Search;Sorting
2731,Movement-of-Robots,1922,Array;Brainteaser;Sorting;Prefix Sum
1745,Palindrome-Partitioning-IV,1924,String;Dynamic Programming
1727,Largest-Submatrix-With-Rearrangements,1926,Array;Greedy;Sorting;Matrix
3372,Maximize-the-Number-of-Target-Nodes-After-Connecting-Trees-I,1926,Tree;Depth-First Search;Breadth-First Search
1449,Form-Largest-Integer-With-Digits-That-Add-up-to-Target,1927,Array;Dynamic Programming
1562,Find-Latest-Group-of-Size-M,1928,Array;Hash Table;Binary Search;Simulation
2654,Minimum-Number-of-Operations-to-Make-All-Array-Elements-Equal-to-1,1928,Array;Math;Number Theory
1802,Maximum-Value-at-a-Given-Index-in-a-Bounded-Array,1929,Math;Binary Search;Greedy
2018,Check-if-Word-Can-Be-Placed-In-Crossword,1929,Array;Matrix;Enumeration
1705,Maximum-Number-of-Eaten-Apples,1929,Array;Greedy;Heap (Priority Queue)
1798,Maximum-Number-of-Consecutive-Values-You-Can-Make,1931,Array;Greedy;Sorting
1574,Shortest-Subarray-to-be-Removed-to-Make-Array-Sorted,1931,Array;Two Pointers;Binary Search;Stack;Monotonic Stack
996,Number-of-Squareful-Arrays,1932,Array;Hash Table;Math;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
1964,Find-the-Longest-Valid-Obstacle-Course-at-Each-Position,1933,Array;Binary Search;Binary Indexed Tree
827,Making-A-Large-Island,1933,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
1818,Minimum-Absolute-Sum-Difference,1934,Array;Binary Search;Sorting;Ordered Set
3133,Minimum-Array-End,1934,Bit Manipulation
813,Largest-Sum-of-Averages,1936,Array;Dynamic Programming;Prefix Sum
2411,Smallest-Subarrays-With-Maximum-Bitwise-OR,1938,Array;Binary Search;Bit Manipulation;Sliding Window
866,Prime-Palindrome,1938,Math;Number Theory
777,Swap-Adjacent-in-LR-String,1938,Two Pointers;String
2925,Maximum-Score-After-Applying-Operations-on-a-Tree,1939,Dynamic Programming;Tree;Depth-First Search
1760,Minimum-Limit-of-Balls-in-a-Bag,1939,Array;Binary Search
2762,Continuous-Subarrays,1940,Array;Queue;Sliding Window;Heap (Priority Queue);Ordered Set;Monotonic Queue
2111,Minimum-Operations-to-Make-the-Array-K-Increasing,1940,
3381,Maximum-Subarray-Sum-With-Length-Divisible-by-K,1943,Array;Hash Table;Prefix Sum
2227,Encrypt-and-Decrypt-Strings,1944,Array;Hash Table;String;Design;Trie
1482,Minimum-Number-of-Days-to-Make-m-Bouquets,1945,Array;Binary Search
1793,Maximum-Score-of-a-Good-Subarray,1945,Array;Two Pointers;Binary Search;Stack;Monotonic Stack
1631,Path-With-Minimum-Effort,1947,Array;Binary Search;Depth-First Search;Breadth-First Search;Union Find;Heap (Priority Queue);Matrix
2516,Take-K-of-Each-Character-From-Left-and-Right,1947,Hash Table;String;Sliding Window
2509,Cycle-Length-Queries-in-a-Tree,1948,Array;Tree;Binary Tree
1153,String-Transforms-Into-Another-String,1949,Hash Table;String
1690,Stone-Game-VII,1951,Array;Math;Dynamic Programming;Game Theory
1259,Handshakes-That-Don't-Cross,1951,Math;Dynamic Programming
2435,Paths-in-Matrix-Whose-Sum-Is-Divisible-by-K,1951,Array;Dynamic Programming;Matrix
1737,Change-Minimum-Characters-to-Satisfy-One-of-Three-Conditions,1952,Hash Table;String;Counting;Prefix Sum
2434,Using-a-Robot-to-Print-the-Lexicographically-Smallest-String,1953,Hash Table;String;Stack;Greedy
1696,Jump-Game-VI,1954,Array;Dynamic Programming;Queue;Heap (Priority Queue);Monotonic Queue
1463,Cherry-Pickup-II,1956,Array;Dynamic Programming;Matrix
2564,Substring-XOR-Queries,1959,Array;Hash Table;String;Bit Manipulation
2392,Build-a-Matrix-With-Conditions,1960,Array;Graph;Topological Sort;Matrix
2350,Shortest-Impossible-Sequence-of-Rolls,1960,Array;Hash Table;Greedy
1537,Get-the-Maximum-Score,1961,Array;Two Pointers;Dynamic Programming;Greedy
1642,Furthest-Building-You-Can-Reach,1962,Array;Greedy;Heap (Priority Queue)
802,Find-Eventual-Safe-States,1962,Depth-First Search;Breadth-First Search;Graph;Topological Sort
815,Bus-Routes,1964,Array;Hash Table;Breadth-First Search
2439,Minimize-Maximum-of-Array,1965,Array;Binary Search;Dynamic Programming;Greedy;Prefix Sum
1969,Minimum-Non-Zero-Product-of-the-Array-Elements,1966,
1293,Shortest-Path-in-a-Grid-with-Obstacles-Elimination,1967,Array;Breadth-First Search;Matrix
2872,Maximum-Number-of-K-Divisible-Components,1967,
1943,Describe-the-Painting,1969,Array;Hash Table;Sorting;Prefix Sum
835,Image-Overlap,1969,Array;Matrix
1032,Stream-of-Characters,1970,Array;String;Design;Trie;Data Stream
1488,Avoid-Flood-in-The-City,1973,Array;Hash Table;Binary Search;Greedy;Heap (Priority Queue)
3202,Find-the-Maximum-Length-of-Valid-Subsequence-II,1973,Array;Dynamic Programming
907,Sum-of-Subarray-Minimums,1975,Array;Dynamic Programming;Stack;Monotonic Stack
2831,Find-the-Longest-Equal-Subarray,1975,Array;Hash Table;Binary Search;Sliding Window
1092,Shortest-Common-Supersequence,1976,String;Dynamic Programming
1882,Process-Tasks-Using-Servers,1979,Array;Heap (Priority Queue)
1278,Palindrome-Partitioning-III,1979,String;Dynamic Programming
3138,Minimum-Length-of-Anagram-Concatenation,1979,Hash Table;String;Counting
2151,Maximum-Good-People-Based-on-Statements,1979,Array;Backtracking;Bit Manipulation;Enumeration
2861,Maximum-Number-of-Alloys,1981,Array;Binary Search
805,Split-Array-With-Same-Average,1982,Array;Math;Dynamic Programming;Bit Manipulation;Bitmask
1250,Check-If-It-Is-a-Good-Array,1983,Array;Math;Number Theory
1733,Minimum-Number-of-People-to-Teach,1983,Array;Hash Table;Greedy
2963,Count-the-Number-of-Good-Partitions,1984,Array;Hash Table;Math;Combinatorics
940,Distinct-Subsequences-II,1985,String;Dynamic Programming
928,Minimize-Malware-Spread-II,1985,Array;Hash Table;Depth-First Search;Breadth-First Search;Union Find;Graph
902,Numbers-At-Most-N-Given-Digit-Set,1989,Array;Math;String;Binary Search;Dynamic Programming
756,Pyramid-Transition-Matrix,1990,Bit Manipulation;Depth-First Search;Breadth-First Search
963,Minimum-Area-Rectangle-II,1990,Array;Math;Geometry
1625,Lexicographically-Smallest-String-After-Applying-Operations,1992,String;Depth-First Search;Breadth-First Search;Enumeration
927,Three-Equal-Parts,1994,Array;Math
1986,Minimum-Number-of-Work-Sessions-to-Finish-the-Tasks,1995,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask
3224,Minimum-Array-Changes-to-Make-Differences-Equal,1996,Array;Hash Table;Prefix Sum
1274,Number-of-Ships-in-a-Rectangle,1997,Array;Divide and Conquer;Interactive
3440,Reschedule-Meetings-for-Maximum-Free-Time-II,1997,Array;Greedy;Enumeration
2250,Count-Number-of-Rectangles-Containing-Each-Point,1997,Array;Hash Table;Binary Search;Binary Indexed Tree;Sorting
2488,Count-Subarrays-With-Median-K,1998,Array;Hash Table;Prefix Sum
765,Couples-Holding-Hands,1999,Greedy;Depth-First Search;Breadth-First Search;Union Find;Graph
